"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 09:32:43.850094 UTC to 1980-01-02 09:32:43.850094 UTC", ... , "2080-12-26 17:11:34.401613 UTC to 2080-12-26 17:11:34.401613 UTC"], items=1250"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1994-10-19 12:39:40.082436 UTC","2449645.0275472505 JD UTC"
"1994-11-18 06:44:36.892469 UTC","2449674.7809825516 JD UTC"
"1994-12-18 01:44:45.323819 UTC","2449704.5727468035 JD UTC"
"1995-01-16 20:11:34.195518 UTC","2449734.3413680037 JD UTC"
"1995-02-15 12:32:37.686194 UTC","2449764.0226584050 JD UTC"
"1995-03-17 01:53:39.607314 UTC","2449793.5789306400 JD UTC"
"1995-04-15 12:18:36.942660 UTC","2449823.0129275770 JD UTC"
"1995-05-14 20:33:13.641957 UTC","2449852.3564078930 JD UTC"
"1995-06-13 03:39:22.057873 UTC","2449881.6523386330 JD UTC"
"1995-07-12 10:39:34.606488 UTC","2449910.9441505380 JD UTC"
"1995-08-10 18:31:11.702431 UTC","2449940.2716632225 JD UTC"
"1995-09-09 04:05:01.363716 UTC","2449969.6701546726 JD UTC"
"1995-10-08 16:04:49.632068 UTC","2449999.1700188895 JD UTC"
"1995-11-07 07:01:47.473832 UTC","2450028.7929105770 JD UTC"
"1995-12-07 00:55:07.369474 UTC","2450058.5382797390 JD UTC"
"1996-01-05 20:43:04.088388 UTC","2450088.3632417640 JD UTC"
"1996-02-04 16:23:12.865435 UTC","2450118.1827877940 JD UTC"
"1996-03-05 09:52:12.508493 UTC","2450147.9112558854 JD UTC"
"1996-04-04 00:10:23.734246 UTC","2450177.5072191465 JD UTC"
"1996-05-03 11:26:22.941330 UTC","2450206.9766544136 JD UTC"
"1996-06-01 20:23:56.926331 UTC","2450236.3499644250 JD UTC"
"1996-07-01 03:55:56.446886 UTC","2450265.6638477650 JD UTC"
"1996-07-30 10:55:24.393122 UTC","2450294.9551434390 JD UTC"
"1996-08-28 18:16:10.076373 UTC","2450324.2612277360 JD UTC"
"1996-09-27 02:54:56.959644 UTC","2450353.6214925884 JD UTC"
"1996-10-26 13:49:11.543134 UTC","2450383.0758280456 JD UTC"
"1996-11-25 03:43:34.316503 UTC","2450412.6552582930 JD UTC"
"1996-12-24 20:41:36.918189 UTC","2450442.3622328495 JD UTC"
"1997-01-23 15:41:21.731404 UTC","2450472.1537237433 JD UTC"
"1997-02-22 10:54:00.217501 UTC","2450501.9541691840 JD UTC"
"1997-03-24 04:40:08.621703 UTC","2450531.6945442325 JD UTC"
"1997-04-22 20:04:39.685135 UTC","2450561.3365704296 JD UTC"
"1997-05-22 08:52:15.552548 UTC","2450590.8696244510 JD UTC"
