"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 01:59:01.834919 UTC to 1980-01-02 01:59:01.834919 UTC", ... , "2080-12-26 07:11:06.584913 UTC to 2080-12-26 07:11:06.584913 UTC"], items=1351"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1998-11-07 23:29:02.080990 UTC","2451125.4784963080 JD UTC"
"1998-12-05 10:55:09.848220 UTC","2451152.9549750950 JD UTC"
"1999-01-01 22:46:08.443640 UTC","2451180.4487088383 JD UTC"
"1999-01-29 08:26:54.075524 UTC","2451207.8520147630 JD UTC"
"1999-02-25 15:03:26.632928 UTC","2451235.1273915847 JD UTC"
"1999-03-24 20:17:06.738385 UTC","2451262.3452168796 JD UTC"
"1999-04-21 02:53:21.548298 UTC","2451289.6203882904 JD UTC"
"1999-05-18 12:11:24.035861 UTC","2451317.0079170820 JD UTC"
"1999-06-14 23:20:13.435206 UTC","2451344.4723777220 JD UTC"
"1999-07-12 10:21:10.948476 UTC","2451371.9313767185 JD UTC"
"1999-08-08 19:25:52.692735 UTC","2451399.3096376476 JD UTC"
"1999-09-05 01:58:06.279201 UTC","2451426.5820171204 JD UTC"
"1999-10-02 07:10:42.772086 UTC","2451453.7991061583 JD UTC"
"1999-10-29 13:33:07.646473 UTC","2451481.0646718340 JD UTC"
"1999-11-25 22:54:22.058972 UTC","2451508.4544219790 JD UTC"
"1999-12-23 10:43:13.600163 UTC","2451535.9466851870 JD UTC"
"2000-01-19 22:29:47.044412 UTC","2451563.4373500510 JD UTC"
"2000-02-16 07:44:17.360136 UTC","2451590.8224231500 JD UTC"
"2000-03-14 14:00:02.671164 UTC","2451618.0833642497 JD UTC"
"2000-04-10 19:16:08.752015 UTC","2451645.3028790740 JD UTC"
"2000-05-08 02:04:27.500731 UTC","2451672.5864294064 JD UTC"
"2000-06-04 11:22:50.554081 UTC","2451699.9741962277 JD UTC"
"2000-07-01 22:16:45.006687 UTC","2451727.4282986885 JD UTC"
"2000-07-29 08:56:37.400856 UTC","2451754.8726551025 JD UTC"
"2000-08-25 17:44:02.410846 UTC","2451782.2389167920 JD UTC"
"2000-09-22 00:10:29.118640 UTC","2451809.5072814660 JD UTC"
"2000-10-19 05:31:54.961662 UTC","2451836.7304972415 JD UTC"
"2000-11-15 12:08:56.646264 UTC","2451864.0062111835 JD UTC"
"2000-12-12 21:30:26.914480 UTC","2451891.3961448437 JD UTC"
"2001-01-09 08:51:48.942425 UTC","2451918.8693164634 JD UTC"
"2001-02-05 19:52:40.237483 UTC","2451946.3282434894 JD UTC"
"2001-03-05 04:31:55.374582 UTC","2451973.6888353540 JD UTC"
"2001-04-01 10:44:00.669653 UTC","2452000.9472299730 JD UTC"
"2001-04-28 16:14:47.578759 UTC","2452028.1769395690 JD UTC"
"2001-05-25 23:02:17.549102 UTC","2452055.4599253368 JD UTC"
"2001-06-22 07:48:58.606424 UTC","2452082.8256783150 JD UTC"
"2001-07-19 17:53:13.014222 UTC","2452110.2452895166 JD UTC"
"2001-08-16 03:48:37.498798 UTC","2452137.6587673470 JD UTC"
"2001-09-12 12:13:28.541913 UTC","2452165.0093581240 JD UTC"
"2001-10-09 18:42:07.846691 UTC","2452192.2792574847 JD UTC"
"2001-11-06 00:17:35.472343 UTC","2452219.5122161150 JD UTC"
"2001-12-03 06:54:46.540188 UTC","2452246.7880386594 JD UTC"
"2001-12-30 15:40:33.639721 UTC","2452274.1531671262 JD UTC"
"2002-01-27 01:54:10.719113 UTC","2452301.5792907304 JD UTC"
"2002-02-23 11:46:49.787538 UTC","2452328.9908540226 JD UTC"
"2002-03-22 19:51:45.895854 UTC","2452356.3276145356 JD UTC"
"2002-04-19 02:07:36.131984 UTC","2452383.5886126390 JD UTC"
"2002-05-16 07:47:40.644149 UTC","2452410.8247759740 JD UTC"
"2002-06-12 14:14:18.967753 UTC","2452438.0932750897 JD UTC"
"2002-07-09 22:04:33.938667 UTC","2452465.4198372530 JD UTC"
"2002-08-06 06:59:15.198237 UTC","2452492.7911481275 JD UTC"
"2002-09-02 15:59:54.388758 UTC","2452520.1666017217 JD UTC"
"2002-09-30 00:00:24.229216 UTC","2452547.5002804305 JD UTC"
"2002-10-27 06:31:33.414688 UTC","2452574.7719145217 JD UTC"
"2002-11-23 12:13:46.084008 UTC","2452602.0095611573 JD UTC"
"2002-12-20 18:30:04.658305 UTC","2452629.2708872487 JD UTC"
"2003-01-17 02:12:18.171296 UTC","2452656.5918769827 JD UTC"
"2003-02-13 10:59:58.332078 UTC","2452683.9583140286 JD UTC"
"2003-03-12 19:44:29.540018 UTC","2452711.3225641204 JD UTC"
"2003-04-09 03:24:07.983525 UTC","2452738.6417590687 JD UTC"
"2003-05-06 09:45:04.880715 UTC","2452765.9063064900 JD UTC"
"2003-06-02 15:23:01.335135 UTC","2452793.1409876750 JD UTC"
"2003-06-29 21:13:23.432567 UTC","2452820.3842989880 JD UTC"
"2003-07-27 03:57:52.727905 UTC","2452847.6651936100 JD UTC"
"2003-08-23 11:43:11.315792 UTC","2452874.9883254142 JD UTC"
"2003-09-19 19:56:00.266828 UTC","2452902.3305586437 JD UTC"
"2003-10-17 03:40:17.964124 UTC","2452929.6529856957 JD UTC"
"2003-11-13 10:17:04.782118 UTC","2452956.9285275710 JD UTC"
"2003-12-10 15:58:39.261359 UTC","2452984.1657321920 JD UTC"
"2004-01-06 21:39:34.317104 UTC","2453011.4024805220 JD UTC"
"2004-02-03 04:12:01.050253 UTC","2453038.6750121560 JD UTC"
"2004-03-01 11:47:54.641761 UTC","2453065.9916046500 JD UTC"
