"State Vector Calculation"
"Calculation Inputs"
"Calculation type","State Vector"
"Target type","Object"
"Target","MOON"
"Observer type","Object"
"Observer","EARTH"
"Reference frame","ECLIPDATE"
"Light propagation","No correction"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-09 11:24:52.126002 UTC to 1980-01-09 11:24:52.126002 UTC", ... , "2080-12-19 14:06:26.309514 UTC to 2080-12-19 14:06:26.309514 UTC"], items=2700"
"Step","1 days"
"State representation","Planetocentric"
"State Vector Results"
"UTC calendar date","Longitude (deg)","Latitude (deg)","Radius (km)","d Longitude/dt (deg/s)","d Latitude/dt (deg/s)","d Radius/dt (km/s)","Speed (km/s)","Time at Target","Light Time (s)"
"1983-09-08 21:58:46.288980 UTC",-169.04724685,4.70953520,364992.86356670,0.00016962,-5.05706495E-06,0.05269572,1.07865153,"1983-09-08 21:58:46.288980 UTC",1.21748514
"1983-09-23 06:18:24.237883 UTC",10.82744247,-4.65653395,398277.66319698,0.00014299,4.55217325E-06,-0.03229968,0.99169171,"1983-09-23 06:18:24.237883 UTC",1.32851128
"1983-10-06 08:17:57.841571 UTC",-169.17229724,4.65664312,365113.04724704,0.00016984,-5.73714956E-06,0.03292516,1.07985760,"1983-10-06 08:17:57.841571 UTC",1.21788603
"1983-10-20 13:21:42.657345 UTC",10.85811536,-4.66950787,396508.12471441,0.00014419,5.15282335E-06,-0.03808626,0.99592791,"1983-10-20 13:21:42.657345 UTC",1.32260874
"1983-11-02 17:45:34.738096 UTC",-169.05240128,4.70735170,369062.44939687,0.00016610,-6.19671250E-06,0.01877609,1.06719233,"1983-11-02 17:45:34.738096 UTC",1.23105982
"1983-11-16 22:06:21.801449 UTC",11.04786307,-4.74973651,396006.11102449,0.00014394,5.52740440E-06,-0.04562118,0.99319125,"1983-11-16 22:06:21.801449 UTC",1.32093420
"1983-11-30 00:58:09.027775 UTC",-168.88652810,4.77746043,373515.61881838,0.00016163,-6.30074908E-06,0.02091341,1.05102239,"1983-11-30 00:58:09.027775 UTC",1.24591399
"1983-12-14 07:13:48.010652 UTC",11.12756204,-4.78341245,397817.31873646,0.00014193,5.55448680E-06,-0.04670592,0.98389799,"1983-12-14 07:13:48.010652 UTC",1.32697574
"1983-12-27 06:17:32.769408 UTC",-168.92992890,4.75911909,374010.79836316,0.00016071,-6.27061200E-06,0.03748737,1.04693843,"1983-12-27 06:17:32.769408 UTC",1.24756574
"1984-01-10 15:05:29.494324 UTC",10.90677345,-4.69008252,401068.15198546,0.00013946,5.44221858E-06,-0.03839629,0.97446453,"1984-01-10 15:05:29.494324 UTC",1.33781935
"1984-01-23 12:00:00.852365 UTC",-169.26174283,4.61878578,369090.68016857,0.00016502,-6.45460694E-06,0.05253354,1.06172372,"1984-01-23 12:00:00.852365 UTC",1.23115399
"1984-02-06 21:09:43.281491 UTC",10.46984398,-4.50511321,403673.70512093,0.00013817,5.52340393E-06,-0.02673622,0.97160889,"1984-02-06 21:09:43.281491 UTC",1.34651054
"1984-02-19 20:11:02.703681 UTC",-169.69635683,4.43465977,362441.08307210,0.00017156,-7.03261567E-06,0.05025290,1.08409398,"1984-02-19 20:11:02.703681 UTC",1.20897332
"1984-03-05 02:25:24.196210 UTC",10.09948309,-4.34804614,404407.72271687,0.00013836,5.92864403E-06,-0.02041393,0.97488296,"1984-03-05 02:25:24.196210 UTC",1.34895896
"1984-03-18 06:41:38.218120 UTC",-169.95666791,4.32421062,359058.54889703,0.00017522,-7.82842034E-06,0.03118814,1.09645052,"1984-03-18 06:41:38.218120 UTC",1.19769040
"1984-04-01 08:14:52.903708 UTC",9.99676212,-4.30443767,403703.80164460,0.00013908,6.49209438E-06,-0.02128808,0.97851917,"1984-04-01 08:14:52.903708 UTC",1.34661093
"1984-04-14 17:32:43.356073 UTC",-169.94643018,4.32855485,360747.88666704,0.00017364,-8.40968307E-06,0.00964578,1.09147408,"1984-04-14 17:32:43.356073 UTC",1.20332542
"1984-04-28 15:15:45.216773 UTC",10.11201712,-4.35336205,402671.68039217,0.00013943,6.92687493E-06,-0.02471207,0.97858158,"1984-04-28 15:15:45.216773 UTC",1.34316815
