"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-20 01:53:12.959537 UTC to 1980-01-20 01:53:12.959537 UTC", ... , "2080-12-28 06:49:43.458973 UTC to 2080-12-28 06:49:43.458973 UTC"], items=1339"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2003-09-28 05:59:18.969531 UTC","2452910.7495251102 JD UTC"
"2003-10-26 11:30:33.280917 UTC","2452938.9795518625 JD UTC"
"2003-11-23 23:15:58.501972 UTC","2452967.4694271060 JD UTC"
"2003-12-22 11:50:26.989688 UTC","2452995.9933679360 JD UTC"
"2004-01-19 19:24:57.739942 UTC","2453024.3090016200 JD UTC"
"2004-02-16 07:42:18.128470 UTC","2453051.8210431538 JD UTC"
"2004-03-12 03:52:44.134226 UTC","2453076.6616219240 JD UTC"
"2004-04-08 02:25:10.828504 UTC","2453103.6008197744 JD UTC"
"2004-05-06 04:31:58.393973 UTC","2453131.6888703005 JD UTC"
"2004-06-03 13:11:39.757307 UTC","2453160.0497657100 JD UTC"
"2004-07-01 22:56:42.909352 UTC","2453188.4560521916 JD UTC"
"2004-07-30 06:21:19.062551 UTC","2453216.7648039646 JD UTC"
"2004-08-27 05:37:45.017039 UTC","2453244.7345488085 JD UTC"
"2004-09-22 20:58:01.676674 UTC","2453271.3736305170 JD UTC"
"2004-10-17 23:52:53.144668 UTC","2453296.4950595447 JD UTC"
"2004-11-14 13:54:13.941034 UTC","2453324.0793280210 JD UTC"
"2004-12-12 21:26:41.297453 UTC","2453352.3935335353 JD UTC"
"2005-01-10 10:06:36.951595 UTC","2453380.9212610140 JD UTC"
"2005-02-07 22:11:44.438031 UTC","2453409.4248198850 JD UTC"
"2005-03-08 03:39:12.559321 UTC","2453437.6522286960 JD UTC"
"2005-04-04 11:11:08.725013 UTC","2453464.9660732060 JD UTC"
"2005-04-29 10:12:42.544323 UTC","2453489.9254924110 JD UTC"
"2005-05-26 10:42:09.026538 UTC","2453516.9459378070 JD UTC"
"2005-06-23 11:46:39.820002 UTC","2453544.9907386573 JD UTC"
"2005-07-21 19:44:03.715900 UTC","2453573.3222652300 JD UTC"
"2005-08-19 05:35:40.934505 UTC","2453601.7331126677 JD UTC"
"2005-09-16 13:51:47.583996 UTC","2453630.0776340743 JD UTC"
"2005-10-14 13:58:34.362178 UTC","2453658.0823421550 JD UTC"
"2005-11-10 00:23:35.360677 UTC","2453684.5163814890 JD UTC"
